,variable,value,sim_score,product_rec,item_id,item_id_rec
21885,2188,"(0.3350412330197591, 2022)",0.3350412330197591,2022,51087321,73788524
23916,2391,"(0.5762857412894873, 2022)",0.5762857412894873,2022,73788531,73788524
29147,2914,"(0.3679586606969357, 2022)",0.3679586606969357,2022,4432845,73788524
20029,2002,"(0.9649186768787875, 2075)",0.9649186768787875,2075,73795655,73795660
20229,2022,"(0.6902014928646496, 2075)",0.6902014928646496,2075,73788524,73795660
20416,2041,"(0.3596015341768179, 2075)",0.3596015341768179,2075,55244349,73795660
20867,2086,"(0.6131435460658344, 2075)",0.6131435460658344,2075,73788533,73795660
23918,2391,"(0.6177661795661956, 2075)",0.6177661795661956,2075,73788531,73795660
20030,2003,"(0.17241666920119286, 2078)",0.17241666920119286,2078,76181490,561953
20163,2016,"(0.2866477781295683, 2078)",0.2866477781295683,2078,561879,561953
20763,2076,"(0.3555719106544511, 2078)",0.3555719106544511,2078,561957,561953
21194,2119,"(0.4410577223892472, 2078)",0.4410577223892472,2078,561924,561953
22010,2201,"(0.16413722785817642, 2078)",0.16413722785817642,2078,72689407,561953
22050,2205,"(0.20399088583155645, 2078)",0.20399088583155645,2078,6910261,561953
22838,2283,"(0.49993205988827755, 2078)",0.49993205988827755,2078,17383981,561953
24213,2421,"(0.39631676591614534, 2078)",0.39631676591614534,2078,561984,561953
25826,2582,"(0.35662263829796165, 2078)",0.35662263829796165,2078,561990,561953
25976,2597,"(0.2942783008331133, 2078)",0.2942783008331133,2078,13446740,561953
27517,2751,"(0.3888263979441864, 2078)",0.3888263979441864,2078,77918557,561953
27605,2760,"(0.21564317069578431, 2078)",0.21564317069578431,2078,13392137,561953
20031,2003,"(0.18468438475681184, 2760)",0.18468438475681184,2760,76181490,13392137
20160,2016,"(0.18895082060426832, 2760)",0.18895082060426832,2760,561879,13392137
20781,2078,"(0.21564317069578431, 2760)",0.21564317069578431,2760,561953,13392137
21141,2114,"(0.18551384997059145, 2760)",0.18551384997059145,2760,3054369,13392137
21860,2186,"(0.1677138965898459, 2760)",0.1677138965898459,2760,67567419,13392137
22012,2201,"(0.19883825925044732, 2760)",0.19883825925044732,2760,72689407,13392137
22056,2205,"(0.2916749326613835, 2760)",0.2916749326613835,2760,6910261,13392137
22590,2259,"(0.17779242965930647, 2760)",0.17779242965930647,2760,67480516,13392137
25979,2597,"(0.8632830371349306, 2760)",0.8632830371349306,2760,13446740,13392137
26061,2606,"(0.2570281216573528, 2760)",0.2570281216573528,2760,22030673,13392137
28246,2824,"(0.107617685650334, 2760)",0.107617685650334,2760,69196844,13392137
20032,2003,"(0.1931001935403713, 2597)",0.1931001935403713,2597,76181490,13446740
20161,2016,"(0.2217382003724082, 2597)",0.2217382003724082,2597,561879,13446740
20783,2078,"(0.2942783008331133, 2597)",0.2942783008331133,2597,561953,13446740
21142,2114,"(0.19398976057229278, 2597)",0.19398976057229278,2597,3054369,13446740
21190,2119,"(0.13005316012747517, 2597)",0.13005316012747517,2597,561924,13446740
21861,2186,"(0.17562326885843896, 2597)",0.17562326885843896,2597,67567419,13446740
22014,2201,"(0.23678151657212132, 2597)",0.23678151657212132,2597,72689407,13446740
22058,2205,"(0.32120665728271786, 2597)",0.32120665728271786,2597,6910261,13446740
22592,2259,"(0.18615174092431666, 2597)",0.18615174092431666,2597,67480516,13446740
22832,2283,"(0.2766089137891093, 2597)",0.2766089137891093,2597,17383981,13446740
25820,2582,"(0.11971507326099148, 2597)",0.11971507326099148,2597,561990,13446740
26062,2606,"(0.2877830368422198, 2597)",0.2877830368422198,2597,22030673,13446740
27609,2760,"(0.8632830371349306, 2597)",0.8632830371349306,2597,13392137,13446740
28248,2824,"(0.12441657031509673, 2597)",0.12441657031509673,2597,69196844,13446740
20033,2003,"(0.23880431010501402, 2205)",0.23880431010501402,2205,76181490,6910261
20780,2078,"(0.20399088583155645, 2205)",0.20399088583155645,2205,561953,6910261
21143,2114,"(0.23920583105781507, 2205)",0.23920583105781507,2205,3054369,6910261
21863,2186,"(0.2594875696290181, 2205)",0.2594875696290181,2205,67567419,6910261
22013,2201,"(0.2248276762161896, 2205)",0.2248276762161896,2205,72689407,6910261
22593,2259,"(0.22506220409194547, 2205)",0.22506220409194547,2205,67480516,6910261
22830,2283,"(0.1913534542856556, 2205)",0.1913534542856556,2205,17383981,6910261
25978,2597,"(0.32120665728271786, 2205)",0.32120665728271786,2205,13446740,6910261
26064,2606,"(0.3598971492676869, 2205)",0.3598971492676869,2205,22030673,6910261
27510,2751,"(0.3130587767708296, 2205)",0.3130587767708296,2205,77918557,6910261
27607,2760,"(0.2916749326613835, 2205)",0.2916749326613835,2205,13392137,6910261
20034,2003,"(0.32859478513993956, 2751)",0.32859478513993956,2751,76181490,77918557
20165,2016,"(0.3649461132385764, 2751)",0.3649461132385764,2751,561879,77918557
20767,2076,"(0.4696854483221994, 2751)",0.4696854483221994,2751,561957,77918557
20786,2078,"(0.3888263979441864, 2751)",0.3888263979441864,2751,561953,77918557
21144,2114,"(0.3370694486586557, 2751)",0.3370694486586557,2751,3054369,77918557
21193,2119,"(0.269622359442956, 2751)",0.269622359442956,2751,561924,77918557
21864,2186,"(0.2622678520093453, 2751)",0.2622678520093453,2751,67567419,77918557
22011,2201,"(0.16881312951342572, 2751)",0.16881312951342572,2751,72689407,77918557
22057,2205,"(0.3130587767708296, 2751)",0.3130587767708296,2751,6910261,77918557
22594,2259,"(0.31551669116622394, 2751)",0.31551669116622394,2751,67480516,77918557
22834,2283,"(0.37462445375422426, 2751)",0.37462445375422426,2751,17383981,77918557
24218,2421,"(0.5643272689401992, 2751)",0.5643272689401992,2751,561984,77918557
25823,2582,"(0.2531916097869469, 2751)",0.2531916097869469,2751,561990,77918557
25977,2597,"(0.30087747480298704, 2751)",0.30087747480298704,2751,13446740,77918557
26065,2606,"(0.38325761703334704, 2751)",0.38325761703334704,2751,22030673,77918557
27608,2760,"(0.30952569658855555, 2751)",0.30952569658855555,2751,13392137,77918557
20035,2003,"(0.349188813855729, 2201)",0.349188813855729,2201,76181490,72689407
21145,2114,"(0.3482210446080585, 2201)",0.3482210446080585,2201,3054369,72689407
21866,2186,"(0.49914672187551384, 2201)",0.49914672187551384,2201,67567419,72689407
22051,2205,"(0.2248276762161896, 2201)",0.2248276762161896,2201,6910261,72689407
22595,2259,"(0.36577742089607296, 2201)",0.36577742089607296,2201,67480516,72689407
25973,2597,"(0.23678151657212132, 2201)",0.23678151657212132,2201,13446740,72689407
26063,2606,"(0.30866655356767925, 2201)",0.30866655356767925,2201,22030673,72689407
27604,2760,"(0.19883825925044732, 2201)",0.19883825925044732,2201,13392137,72689407
20036,2003,"(0.5002141421550823, 2186)",0.5002141421550823,2186,76181490,67567419
20761,2076,"(0.16394854864366945, 2186)",0.16394854864366945,2186,561957,67567419
21146,2114,"(0.4952230561745462, 2186)",0.4952230561745462,2186,3054369,67567419
22019,2201,"(0.49914672187551384, 2186)",0.49914672187551384,2186,72689407,67567419
22055,2205,"(0.2594875696290181, 2186)",0.2594875696290181,2186,6910261,67567419
22596,2259,"(0.5436754037001209, 2186)",0.5436754037001209,2186,67480516,67567419
24210,2421,"(0.17845483336021659, 2186)",0.17845483336021659,2186,561984,67567419
26066,2606,"(0.5078518778487886, 2186)",0.5078518778487886,2186,22030673,67567419
20037,2003,"(0.6975078206005592, 2606)",0.6975078206005592,2606,76181490,22030673
20162,2016,"(0.25561552969049706, 2606)",0.25561552969049706,2606,561879,22030673
20762,2076,"(0.19577730376910288, 2606)",0.19577730376910288,2606,561957,22030673
21147,2114,"(0.7022651328682576, 2606)",0.7022651328682576,2606,3054369,22030673
21192,2119,"(0.18597029449624383, 2606)",0.18597029449624383,2606,561924,22030673
21868,2186,"(0.5078518778487886, 2606)",0.5078518778487886,2606,67567419,22030673
22015,2201,"(0.30866655356767925, 2606)",0.30866655356767925,2606,72689407,22030673
22059,2205,"(0.3598971492676869, 2606)",0.3598971492676869,2606,6910261,22030673
22597,2259,"(0.7026303640649934, 2606)",0.7026303640649934,2606,67480516,22030673
22831,2283,"(0.21915549556602512, 2606)",0.21915549556602512,2606,17383981,22030673
24212,2421,"(0.21233134323616334, 2606)",0.21233134323616334,2606,561984,22030673
25822,2582,"(0.14260919180745915, 2606)",0.14260919180745915,2606,561990,22030673
25975,2597,"(0.2877830368422198, 2606)",0.2877830368422198,2606,13446740,22030673
27516,2751,"(0.38325761703334704, 2606)",0.38325761703334704,2606,77918557,22030673
27606,2760,"(0.2570281216573528, 2606)",0.2570281216573528,2606,13392137,22030673
20038,2003,"(0.9685265506552935, 2259)",0.9685265506552935,2259,76181490,67480516
20760,2076,"(0.1594800965293553, 2259)",0.1594800965293553,2259,561957,67480516
21148,2114,"(0.9659930955538489, 2259)",0.9659930955538489,2259,3054369,67480516
21869,2186,"(0.5436754037001209, 2259)",0.5436754037001209,2259,67567419,67480516
22018,2201,"(0.36577742089607296, 2259)",0.36577742089607296,2259,72689407,67480516
22052,2205,"(0.22506220409194547, 2259)",0.22506220409194547,2259,6910261,67480516
24211,2421,"(0.18053421961364846, 2259)",0.18053421961364846,2259,561984,67480516
26069,2606,"(0.7026303640649934, 2259)",0.7026303640649934,2259,22030673,67480516
27511,2751,"(0.31551669116622394, 2259)",0.31551669116622394,2259,77918557,67480516
20039,2003,"(0.9863191149611602, 2114)",0.9863191149611602,2114,76181490,3054369
21865,2186,"(0.4952230561745462, 2114)",0.4952230561745462,2114,67567419,3054369
22016,2201,"(0.3482210446080585, 2114)",0.3482210446080585,2114,72689407,3054369
22054,2205,"(0.23920583105781507, 2114)",0.23920583105781507,2114,6910261,3054369
22598,2259,"(0.9659930955538489, 2114)",0.9659930955538489,2114,67480516,3054369
25821,2582,"(0.1213143342220961, 2114)",0.1213143342220961,2114,561990,3054369
25970,2597,"(0.19398976057229278, 2114)",0.19398976057229278,2114,13446740,3054369
26068,2606,"(0.7022651328682576, 2114)",0.7022651328682576,2114,22030673,3054369
27513,2751,"(0.3370694486586557, 2114)",0.3370694486586557,2114,77918557,3054369
27602,2760,"(0.18551384997059145, 2114)",0.18551384997059145,2114,13392137,3054369
20041,2004,"(0.3517945870917432, 380)",0.3517945870917432,380,10683512,524227
20141,2014,"(0.7038036947154394, 380)",0.7038036947154394,380,502113,524227
20239,2023,"(0.6187128477501673, 380)",0.6187128477501673,380,15183957,524227
21530,2153,"(0.6425460582390108, 380)",0.6425460582390108,380,486766,524227
21591,2159,"(0.6644951518084835, 380)",0.6644951518084835,380,447634,524227
21661,2166,"(0.6922353801768032, 380)",0.6922353801768032,380,502088,524227
21673,2167,"(0.6552462807743905, 380)",0.6552462807743905,380,426396,524227
22412,2241,"(0.6902502984705402, 380)",0.6902502984705402,380,447638,524227
22497,2249,"(0.5685667493338246, 380)",0.5685667493338246,380,540865,524227
22801,2280,"(0.6783554824778236, 380)",0.6783554824778236,380,502118,524227
23990,2399,"(0.6308295541297694, 380)",0.6308295541297694,380,502158,524227
24231,2423,"(0.36430698110458765, 380)",0.36430698110458765,380,11372225,524227
25472,2547,"(0.7019629668495556, 380)",0.7019629668495556,380,3311319,524227
26798,2679,"(0.5645049430278622, 380)",0.5645049430278622,380,452578,524227
27211,2721,"(0.5529689050393465, 380)",0.5529689050393465,380,589301,524227
20042,2004,"(0.3567981540328783, 2679)",0.3567981540328783,2679,10683512,452578
22552,2255,"(0.3368500655578493, 2679)",0.3368500655578493,2679,2249747,452578
24233,2423,"(0.37754050991715304, 2679)",0.37754050991715304,2679,11372225,452578
26266,2626,"(0.34470638096691514, 2679)",0.34470638096691514,2679,2249745,452578
20044,2004,"(0.43762479960064854, 2007)",0.43762479960064854,2007,10683512,405252
21699,2169,"(0.620511300125012, 2007)",0.620511300125012,2007,10683352,405252
24238,2423,"(0.4870933360720909, 2007)",0.4870933360720909,2007,11372225,405252
20049,2004,"(0.8585750955631831, 2423)",0.8585750955631831,2423,10683512,11372225
20077,2007,"(0.4870933360720909, 2423)",0.4870933360720909,2423,405252,11372225
21695,2169,"(0.4435605078236922, 2423)",0.4435605078236922,2423,10683352,11372225
20051,2005,"(0.4969159405127984, 2809)",0.4969159405127984,2809,708026,459842
20633,2063,"(0.279862229698949, 2809)",0.279862229698949,2809,74547151,459842
20698,2069,"(0.5167484013402731, 2809)",0.5167484013402731,2809,54439144,459842
21502,2150,"(0.44861724343567455, 2809)",0.44861724343567455,2809,456521,459842
24559,2455,"(0.7187898609771898, 2809)",0.7187898609771898,2809,46178917,459842
26441,2644,"(0.4344092352536973, 2809)",0.4344092352536973,2809,56305761,459842
26745,2674,"(0.5141957091394831, 2809)",0.5141957091394831,2809,72672762,459842
27445,2744,"(0.4658258725328048, 2809)",0.4658258725328048,2809,15270539,459842
27670,2767,"(0.2378788296237048, 2809)",0.2378788296237048,2809,34159174,459842
29485,2948,"(0.5183530759896697, 2809)",0.5183530759896697,2809,74209127,459842
20052,2005,"(0.5128497026524566, 2455)",0.5128497026524566,2455,708026,46178917
20630,2063,"(0.2663047516160225, 2455)",0.2663047516160225,2455,74547151,46178917
20699,2069,"(0.5982663088352221, 2455)",0.5982663088352221,2455,54439144,46178917
21340,2134,"(0.335600917545961, 2455)",0.335600917545961,2455,491328,46178917
21561,2156,"(0.38669371300183514, 2455)",0.38669371300183514,2455,56606226,46178917
21920,2192,"(0.4070322625376096, 2455)",0.4070322625376096,2455,3149143,46178917
21981,2198,"(0.364717451129767, 2455)",0.364717451129767,2455,1582161,46178917
22464,2246,"(0.4160820843323868, 2455)",0.4160820843323868,2455,816127,46178917
22742,2274,"(0.34009503479346126, 2455)",0.34009503479346126,2455,74561661,46178917
22772,2277,"(0.22152795448632998, 2455)",0.22152795448632998,2455,628682,46178917
22963,2296,"(0.27732938131892476, 2455)",0.27732938131892476,2455,57628754,46178917
23370,2337,"(0.3976801521202111, 2455)",0.3976801521202111,2455,456525,46178917
24831,2483,"(0.3470901919316513, 2455)",0.3470901919316513,2455,75590201,46178917
26486,2648,"(0.4105224386073438, 2455)",0.4105224386073438,2455,74162456,46178917
26747,2674,"(0.5788884714790519, 2455)",0.5788884714790519,2455,72672762,46178917
26761,2676,"(0.27275588523992256, 2455)",0.27275588523992256,2455,73937067,46178917
27447,2744,"(0.5041835595705747, 2455)",0.5041835595705747,2455,15270539,46178917
27677,2767,"(0.2658169350778786, 2455)",0.2658169350778786,2455,34159174,46178917
28099,2809,"(0.7187898609771898, 2455)",0.7187898609771898,2455,459842,46178917
29487,2948,"(0.5855300248012737, 2455)",0.5855300248012737,2455,74209127,46178917
29612,2961,"(0.3859957134739162, 2455)",0.3859957134739162,2455,742272,46178917
20053,2005,"(0.5194821706120546, 2139)",0.5194821706120546,2139,708026,68828151
21049,2104,"(0.38505160917800946, 2139)",0.38505160917800946,2139,691879,68828151
21228,2122,"(0.4287257953919716, 2139)",0.4287257953919716,2139,44984825,68828151
21562,2156,"(0.3900005217908305, 2139)",0.3900005217908305,2139,56606226,68828151
21925,2192,"(0.436794712073927, 2139)",0.436794712073927,2139,3149143,68828151
22570,2257,"(0.3173077396787367, 2139)",0.3173077396787367,2139,41169027,68828151
23055,2305,"(0.36335457608805444, 2139)",0.36335457608805444,2139,582268,68828151
23855,2385,"(0.3397009133081905, 2139)",0.3397009133081905,2139,76186679,68828151
24090,2409,"(0.3319949834512183, 2139)",0.3319949834512183,2139,857916,68828151
24228,2422,"(0.4653226214571461, 2139)",0.4653226214571461,2139,1536285,68828151
24296,2429,"(0.32379818270925015, 2139)",0.32379818270925015,2139,548496,68828151
24833,2483,"(0.35352194190420216, 2139)",0.35352194190420216,2139,75590201,68828151
25667,2566,"(0.5621539043055301, 2139)",0.5621539043055301,2139,52789693,68828151
26742,2674,"(0.4788850204774864, 2139)",0.4788850204774864,2139,72672762,68828151
26972,2697,"(0.3099598011709913, 2139)",0.3099598011709913,2139,53635028,68828151
27022,2702,"(0.44944318025917046, 2139)",0.44944318025917046,2139,1605995,68828151
27317,2731,"(0.529747752660154, 2139)",0.529747752660154,2139,50375507,68828151
28038,2803,"(0.655155862535618, 2139)",0.655155862535618,2139,54789931,68828151
28529,2852,"(0.3999871850585162, 2139)",0.3999871850585162,2139,464591,68828151
28802,2880,"(0.4005142862084374, 2139)",0.4005142862084374,2139,45597232,68828151
29397,2939,"(0.20854472360882584, 2139)",0.20854472360882584,2139,8121395,68828151
29481,2948,"(0.4739561808233946, 2139)",0.4739561808233946,2139,74209127,68828151
29505,2950,"(0.2904283431262816, 2139)",0.2904283431262816,2139,14144854,68828151
29616,2961,"(0.4249536502223651, 2139)",0.4249536502223651,2139,742272,68828151
20054,2005,"(0.5246133290464813, 2961)",0.5246133290464813,2961,708026,742272
20638,2063,"(0.32275779563955603, 2961)",0.32275779563955603,2961,74547151,742272
24290,2429,"(0.3160830098863218, 2961)",0.3160830098863218,2961,548496,742272
24834,2483,"(0.37955864588356103, 2961)",0.37955864588356103,2961,75590201,742272
26444,2644,"(0.45639829375101454, 2961)",0.45639829375101454,2961,56305761,742272
26482,2648,"(0.3743284089308784, 2961)",0.3743284089308784,2961,74162456,742272
20055,2005,"(0.5333953223409122, 2702)",0.5333953223409122,2702,708026,1605995
20139,2013,"(0.5769065259692243, 2702)",0.5769065259692243,2702,66930382,1605995
21041,2104,"(0.3201245825599959, 2702)",0.3201245825599959,2702,691879,1605995
21391,2139,"(0.44944318025917046, 2702)",0.44944318025917046,2702,68828151,1605995
21560,2156,"(0.3743649888173934, 2702)",0.3743649888173934,2702,56606226,1605995
21926,2192,"(0.5017984327540891, 2702)",0.5017984327540891,2702,3149143,1605995
22462,2246,"(0.40920249264855757, 2702)",0.40920249264855757,2702,816127,1605995
22578,2257,"(0.5300869018071125, 2702)",0.5300869018071125,2702,41169027,1605995
23144,2314,"(0.4003791488151429, 2702)",0.4003791488151429,2702,58677681,1605995
23505,2350,"(0.3520440696665407, 2702)",0.3520440696665407,2702,481772,1605995
23799,2379,"(0.6405154537418558, 2702)",0.6405154537418558,2702,12108701,1605995
23858,2385,"(0.3750886631903027, 2702)",0.3750886631903027,2702,76186679,1605995
24222,2422,"(0.41662293226433805, 2702)",0.41662293226433805,2702,1536285,1605995
24331,2433,"(0.2995518763003096, 2702)",0.2995518763003096,2702,15445767,1605995
26974,2697,"(0.3325946021978687, 2702)",0.3325946021978687,2702,53635028,1605995
28523,2852,"(0.3800346514055106, 2702)",0.3800346514055106,2702,464591,1605995
28803,2880,"(0.4020780084459532, 2702)",0.4020780084459532,2702,45597232,1605995
29394,2939,"(0.17857408704173075, 2702)",0.17857408704173075,2702,8121395,1605995
20056,2005,"(0.5406927018857617, 2192)",0.5406927018857617,2192,708026,3149143
20130,2013,"(0.4224312422992416, 2192)",0.4224312422992416,2192,66930382,3149143
20691,2069,"(0.36637028581313213, 2192)",0.36637028581313213,2192,54439144,3149143
21180,2118,"(0.3127960138107785, 2192)",0.3127960138107785,2192,582271,3149143
21347,2134,"(0.38108651263790794, 2192)",0.38108651263790794,2192,491328,3149143
21390,2139,"(0.436794712073927, 2192)",0.436794712073927,2192,68828151,3149143
21564,2156,"(0.4097793304713946, 2192)",0.4097793304713946,2192,56606226,3149143
21947,2194,"(0.392296078622259, 2192)",0.392296078622259,2192,74857633,3149143
22353,2235,"(0.3849266419086326, 2192)",0.3849266419086326,2192,20904905,3149143
22465,2246,"(0.42622189151271367, 2192)",0.42622189151271367,2192,816127,3149143
22572,2257,"(0.3600509573311724, 2192)",0.3600509573311724,2192,41169027,3149143
23490,2349,"(0.3471443502180352, 2192)",0.3471443502180352,2192,32118160,3149143
23857,2385,"(0.35394700034820104, 2192)",0.35394700034820104,2192,76186679,3149143
24295,2429,"(0.319220990319405, 2192)",0.319220990319405,2192,548496,3149143
24433,2443,"(0.20659758142902246, 2192)",0.20659758142902246,2192,53708750,3149143
25515,2551,"(0.34422337667358044, 2192)",0.34422337667358044,2192,9825203,3149143
26047,2604,"(0.39984744347003, 2192)",0.39984744347003,2192,6909331,3149143
26493,2649,"(0.3196756941651202, 2192)",0.3196756941651202,2192,72796842,3149143
26744,2674,"(0.5035289480148194, 2192)",0.5035289480148194,2192,72672762,3149143
27025,2702,"(0.5017984327540891, 2192)",0.5017984327540891,2192,1605995,3149143
28801,2880,"(0.39434939125753826, 2192)",0.39434939125753826,2192,45597232,3149143
29484,2948,"(0.5037173764505923, 2192)",0.5037173764505923,2192,74209127,3149143
20057,2005,"(0.5482700292003727, 2948)",0.5482700292003727,2948,708026,74209127
20132,2013,"(0.43711181068897514, 2948)",0.43711181068897514,2948,66930382,74209127
20697,2069,"(0.483708413613686, 2948)",0.483708413613686,2948,54439144,74209127
21225,2122,"(0.40685745486419306, 2948)",0.40685745486419306,2948,44984825,74209127
21394,2139,"(0.4739561808233946, 2948)",0.4739561808233946,2948,68828151,74209127
21566,2156,"(0.46341649233109, 2948)",0.46341649233109,2948,56606226,74209127
21928,2192,"(0.5037173764505923, 2948)",0.5037173764505923,2948,3149143,74209127
22468,2246,"(0.45277043463858696, 2948)",0.45277043463858696,2948,816127,74209127
22740,2274,"(0.3323958111349784, 2948)",0.3323958111349784,2948,74561661,74209127
22773,2277,"(0.2232243635744795, 2948)",0.2232243635744795,2948,628682,74209127
22965,2296,"(0.29727902956555424, 2948)",0.29727902956555424,2948,57628754,74209127
23376,2337,"(0.49231094203781467, 2948)",0.49231094203781467,2948,456525,74209127
24226,2422,"(0.44640616529198707, 2948)",0.44640616529198707,2948,1536285,74209127
24430,2443,"(0.1899948121256253, 2948)",0.1899948121256253,2948,53708750,74209127
24557,2455,"(0.5855300248012737, 2948)",0.5855300248012737,2948,46178917,74209127
25831,2583,"(0.32819586337688217, 2948)",0.32819586337688217,2948,12011497,74209127
26443,2644,"(0.44203740204147, 2948)",0.44203740204147,2948,56305761,74209127
26484,2648,"(0.38836706460375664, 2948)",0.38836706460375664,2948,74162456,74209127
26620,2662,"(0.15297140449719104, 2948)",0.15297140449719104,2948,68308394,74209127
26749,2674,"(0.9561208634227525, 2948)",0.9561208634227525,2948,72672762,74209127
26766,2676,"(0.30383321930566987, 2948)",0.30383321930566987,2948,73937067,74209127
27023,2702,"(0.4579171263954672, 2948)",0.4579171263954672,2948,1605995,74209127
27449,2744,"(0.642930374124247, 2948)",0.642930374124247,2948,15270539,74209127
27676,2767,"(0.26552717376795437, 2948)",0.26552717376795437,2948,34159174,74209127
28098,2809,"(0.5183530759896697, 2948)",0.5183530759896697,2948,459842,74209127
28805,2880,"(0.4196921580692002, 2948)",0.4196921580692002,2948,45597232,74209127
20058,2005,"(0.5517518576399434, 2674)",0.5517518576399434,2674,708026,72672762
20133,2013,"(0.4390738720703078, 2674)",0.4390738720703078,2674,66930382,72672762
20696,2069,"(0.47240347349049616, 2674)",0.47240347349049616,2674,54439144,72672762
21224,2122,"(0.4060091735370622, 2674)",0.4060091735370622,2674,44984825,72672762
21395,2139,"(0.4788850204774864, 2674)",0.4788850204774864,2674,68828151,72672762
21568,2156,"(0.46865326234868093, 2674)",0.46865326234868093,2674,56606226,72672762
21927,2192,"(0.5035289480148194, 2674)",0.5035289480148194,2674,3149143,72672762
22467,2246,"(0.4493888506581982, 2674)",0.4493888506581982,2674,816127,72672762
22770,2277,"(0.21605433542794394, 2674)",0.21605433542794394,2674,628682,72672762
22964,2296,"(0.29367768871979427, 2674)",0.29367768871979427,2674,57628754,72672762
23375,2337,"(0.489804692937042, 2674)",0.489804692937042,2674,456525,72672762
24227,2422,"(0.44910608657716894, 2674)",0.44910608657716894,2674,1536285,72672762
24556,2455,"(0.5788884714790519, 2674)",0.5788884714790519,2674,46178917,72672762
25834,2583,"(0.344179972018106, 2674)",0.344179972018106,2674,12011497,72672762
26442,2644,"(0.43729908614373364, 2674)",0.43729908614373364,2674,56305761,72672762
26481,2648,"(0.37228617900874045, 2674)",0.37228617900874045,2674,74162456,72672762
26765,2676,"(0.303753851721617, 2674)",0.303753851721617,2674,73937067,72672762
27024,2702,"(0.4604959334857502, 2674)",0.4604959334857502,2674,1605995,72672762
27448,2744,"(0.6382305660554207, 2674)",0.6382305660554207,2674,15270539,72672762
27674,2767,"(0.2552722045978808, 2674)",0.2552722045978808,2674,34159174,72672762
28096,2809,"(0.5141957091394831, 2674)",0.5141957091394831,2674,459842,72672762
28806,2880,"(0.42225479950999745, 2674)",0.42225479950999745,2674,45597232,72672762
29489,2948,"(0.9561208634227525, 2674)",0.9561208634227525,2674,74209127,72672762
20059,2005,"(0.7396059753163039, 2644)",0.7396059753163039,2644,708026,56305761
20390,2039,"(0.30498697393010593, 2644)",0.30498697393010593,2644,465219,56305761
20637,2063,"(0.30139555309421556, 2644)",0.30139555309421556,2644,74547151,56305761
21174,2117,"(0.4916555598395565, 2644)",0.4916555598395565,2644,6539103,56305761
21200,2120,"(0.2824988951088004, 2644)",0.2824988951088004,2644,20111924,56305761
21221,2122,"(0.39515701001715997, 2644)",0.39515701001715997,2644,44984825,56305761
21300,2130,"(0.39341383994958723, 2644)",0.39341383994958723,2644,491362,56305761
21503,2150,"(0.47770447127507204, 2644)",0.47770447127507204,2644,456521,56305761
21582,2158,"(0.1958852804924074, 2644)",0.1958852804924074,2644,25206026,56305761
21922,2192,"(0.4139957507133719, 2644)",0.4139957507133719,2644,3149143,56305761
24220,2422,"(0.400862398670296, 2644)",0.400862398670296,2644,1536285,56305761
24294,2429,"(0.31879819288379, 2644)",0.31879819288379,2644,548496,56305761
24836,2483,"(0.3998827041695844, 2644)",0.3998827041695844,2644,75590201,56305761
25891,2589,"(0.19765704420437016, 2644)",0.19765704420437016,2644,74311543,56305761
26489,2648,"(0.4688686020682711, 2644)",0.4688686020682711,2644,74162456,56305761
26764,2676,"(0.2871747408884673, 2644)",0.2871747408884673,2644,73937067,56305761
26973,2697,"(0.31757225997542116, 2644)",0.31757225997542116,2644,53635028,56305761
27105,2710,"(0.5073676571682063, 2644)",0.5073676571682063,2644,3858183,56305761
27443,2744,"(0.4224855309792071, 2644)",0.4224855309792071,2644,15270539,56305761
27570,2757,"(0.3559049754509708, 2644)",0.3559049754509708,2644,67991056,56305761
28092,2809,"(0.4344092352536973, 2644)",0.4344092352536973,2644,459842,56305761
28522,2852,"(0.3661297696371076, 2644)",0.3661297696371076,2644,464591,56305761
29072,2907,"(0.16552049812629321, 2644)",0.16552049812629321,2644,75995177,56305761
29618,2961,"(0.45639829375101454, 2644)",0.45639829375101454,2644,742272,56305761
20060,2006,"(0.37487050593870463, 2038)",0.37487050593870463,2038,618526,12481715
20459,2045,"(0.9339146785525064, 2038)",0.9339146785525064,2038,12481716,12481715
20501,2050,"(0.28665174976431035, 2038)",0.28665174976431035,2038,4070487,12481715
21320,2132,"(0.2828801877031815, 2038)",0.2828801877031815,2038,10005392,12481715
21846,2184,"(0.23360480020140728, 2038)",0.23360480020140728,2038,58533785,12481715
22698,2269,"(0.31171826806535574, 2038)",0.31171826806535574,2038,6883921,12481715
23672,2367,"(0.31329446569246167, 2038)",0.31329446569246167,2038,1366463,12481715
24150,2415,"(0.3914259946203922, 2038)",0.3914259946203922,2038,43801338,12481715
24506,2450,"(0.23257567686047648, 2038)",0.23257567686047648,2038,13804344,12481715
26023,2602,"(0.32053639245158283, 2038)",0.32053639245158283,2038,12108488,12481715
26130,2613,"(0.3205345221754725, 2038)",0.3205345221754725,2038,13395603,12481715
26454,2645,"(0.42817025768687594, 2038)",0.42817025768687594,2038,4333879,12481715
26910,2691,"(0.1791588379121439, 2038)",0.1791588379121439,2038,70567940,12481715
27640,2764,"(0.17096965997917185, 2038)",0.17096965997917185,2038,79239442,12481715
29151,2915,"(0.38127802525782495, 2038)",0.38127802525782495,2038,25892097,12481715
20061,2006,"(0.37563793940811324, 2009)",0.37563793940811324,2009,618526,964243
